,Gair,lemma,tag,pymusas,synset,lemma.1,tag.1,pymusas_1
1461,gwahodd,gwahodd,B,['Q2.2'],gwahoddiad,gwahoddiad,E,['Q2.2']
1463,gwahodd,gwahodd,B,['Q2.2'],gwahoddiadau,gwahoddiad,E,['Q2.2']
1471,cyfnewid,cyfnewid,B,"['A9/S1.1.2+', 'A2.1+']",cyfnewidiadau,cyfnewidiadau,unk,['Z99']
1472,cyfnewid,cyfnewid,B,"['A9/S1.1.2+', 'A2.1+']",cyfnewidwyr,cyfnewidwyr,unk,['Z99']
1474,cyfnewid,cyfnewid,B,"['A9/S1.1.2+', 'A2.1+']",cyfnewidiad,cyfnewidiad,unk,['Z99']
1476,cyfnewid,cyfnewid,B,"['A9/S1.1.2+', 'A2.1+']",cyfnewidcymru,cyfnewidcymru,unk,['Z99']
1478,cyfnewid,cyfnewid,B,"['A9/S1.1.2+', 'A2.1+']",cyfnewidiog,cyfnewidiog,unk,['Z99']
1479,cyfnewid,cyfnewid,B,"['A9/S1.1.2+', 'A2.1+']",cyfnewidiol,cyfnewidiol,Ans,"['A6.3+', 'N2']"
1481,anadlu,anadlu,B,['B1'],anadla,anadlu | anadlu,B | B,['B1']
1482,anadlu,anadlu,B,['B1'],anadlol,anadlol,unk,['Z99']
1484,anadlu,anadlu,B,['B1'],anadl,anadl,E,"['B1', 'N5-@']"
1485,anadlu,anadlu,B,['B1'],anadlog,anadlog,unk,['Z99']
1486,anadlu,anadlu,B,['B1'],hysgyfaint,ysgyfaint,E,['B1']
1487,anadlu,anadlu,B,['B1'],gastroberfeddol,gastroberfeddol,unk,['Z99']
1488,anadlu,anadlu,B,['B1'],anadlydd,anadlydd,unk,['Z99']
1489,anadlu,anadlu,B,['B1'],ysgyfaint,ysgyfaint,E,['B1']
1491,llefaru,llefaru,B,['Q2.1'],unawd,unawd,E,['S5-']
1493,llefaru,llefaru,B,['Q2.1'],offerynnol,offeryn,Ans,"['O2', 'K2', 'X4.2', 'B3', 'Y1']"
1495,llefaru,llefaru,B,['Q2.1'],llefara,llefaru | llefaru,B | B,['Q2.1']
1496,llefaru,llefaru,B,['Q2.1'],llefaredd,llefaredd,unk,['Z99']
1497,llefaru,llefaru,B,['Q2.1'],chwythbrennau,chwythbrennau,unk,['Z99']
1498,llefaru,llefaru,B,['Q2.1'],llefarwr,llefarwr,E,"['Q2.1/S2mf', 'G1.1/S2mf', 'O3']"
1499,llefaru,llefaru,B,['Q2.1'],stepio,stepio,unk,['Z99']
1502,chwythu,chwythu,B,"['A1.1.1', 'X9.2-', 'B1', 'W4', 'I1.2', 'A1.5.1/N5.1+', 'E5-', 'O3', 'A2.1+']",chwytha,chwythu | chwythu,B | B,"['A1.1.1', 'X9.2-', 'B1', 'W4', 'I1.2', 'A1.5.1/N5.1+', 'E5-', 'O3', 'A2.1+']"
1504,chwythu,chwythu,B,"['A1.1.1', 'X9.2-', 'B1', 'W4', 'I1.2', 'A1.5.1/N5.1+', 'E5-', 'O3', 'A2.1+']",chwibanu,chwibanu,B,['X3.2+']
1505,chwythu,chwythu,B,"['A1.1.1', 'X9.2-', 'B1', 'W4', 'I1.2', 'A1.5.1/N5.1+', 'E5-', 'O3', 'A2.1+']",chwythwr,chwythwr,unk,['Z99']
1506,chwythu,chwythu,B,"['A1.1.1', 'X9.2-', 'B1', 'W4', 'I1.2', 'A1.5.1/N5.1+', 'E5-', 'O3', 'A2.1+']",gwynt,gwynt,E,"['M2', 'M1', 'B1', 'O4.4']"
1507,chwythu,chwythu,B,"['A1.1.1', 'X9.2-', 'B1', 'W4', 'I1.2', 'A1.5.1/N5.1+', 'E5-', 'O3', 'A2.1+']",chwyth,chwyth,unk,['Z99']
1508,chwythu,chwythu,B,"['A1.1.1', 'X9.2-', 'B1', 'W4', 'I1.2', 'A1.5.1/N5.1+', 'E5-', 'O3', 'A2.1+']",waeddu,waeddu,unk,['Z99']
1509,chwythu,chwythu,B,"['A1.1.1', 'X9.2-', 'B1', 'W4', 'I1.2', 'A1.5.1/N5.1+', 'E5-', 'O3', 'A2.1+']",gyrbibion,gyrbibion,unk,['Z99']
1510,tybio,tybio,B,"['X2.1', 'X7+']",tybied,tybied | tybio | tybied,B | B | B,"['X2.1', 'X7+']"
1511,tybio,tybio,B,"['X2.1', 'X7+']",rhagdybio,rhagdybio,B,"['X2.1', 'S1.2.3+']"
1513,tybio,tybio,B,"['X2.1', 'X7+']",credu,credu,B,"['X2.1', 'S9%']"
1514,tybio,tybio,B,"['X2.1', 'X7+']",amau,amau,E,"['X2.1/A5.1-', 'A7', 'N5---']"
1515,tybio,tybio,B,"['X2.1', 'X7+']",awgrymu,awgrymu,B,"['Q2.2', 'Q1.1']"
1516,tybio,tybio,B,"['X2.1', 'X7+']",honni,honni,B,"['Q2.2', 'A9+']"
1517,tybio,tybio,B,"['X2.1', 'X7+']",gredu,credu,B,"['X2.1', 'S9%']"
1518,tybio,tybio,B,"['X2.1', 'X7+']",argyhoeddedig,argyhoeddedig,unk,['Z99']
1519,tybio,tybio,B,"['X2.1', 'X7+']",rhagweld,rhagweld,B,['X2.6+']
1521,mesur,mesur,B,['N3.1'],arfaethedig,arfaethedig,Ans,"['C1', 'X7+']"
1522,mesur,mesur,E,['N3.1'],mesuro,mesuro,B,['N3.1']
1524,mesur,mesur,E,['N3.1'],neddfwriaeth,deddfwriaeth,E,['G2.1']
1525,mesur,mesur,B,['N3.1'],darpariaethau,darpariaeth,E,"['O2', 'G2.1']"
1526,mesur,mesur,E,['N3.1'],deddf,deddf,E,"['A1.1.1', 'T1.1.2', 'A8', 'K4']"
1527,mesur,mesur,B,['N3.1'],mesura,mesuro | mesuro,B | B,['N3.1']
1528,mesur,mesur,E,['N3.1'],cynddeddfwriaethol,cynddeddfwriaethol,unk,['Z99']
1529,mesur,mesur,B,['N3.1'],ddeddf,deddf,E,"['A1.1.1', 'T1.1.2', 'A8', 'K4']"
1530,mesur,mesur,E,['N3.1'],fesur,mesur | mesur,E | B,['Z99']
1531,mesur,mesur,B,['N3.1'],arfaethedig,arfaethedig,Ans,"['C1', 'X7+']"
1532,mesur,mesur,E,['N3.1'],mesuro,mesuro,B,['N3.1']
1534,mesur,mesur,E,['N3.1'],neddfwriaeth,deddfwriaeth,E,['G2.1']
1535,mesur,mesur,B,['N3.1'],darpariaethau,darpariaeth,E,"['O2', 'G2.1']"
1536,mesur,mesur,E,['N3.1'],deddf,deddf,E,"['A1.1.1', 'T1.1.2', 'A8', 'K4']"
1537,mesur,mesur,B,['N3.1'],mesura,mesuro | mesuro,B | B,['N3.1']
1538,mesur,mesur,E,['N3.1'],cynddeddfwriaethol,cynddeddfwriaethol,unk,['Z99']
1539,mesur,mesur | mesur,E | B,['N3.1'],ddeddf,deddf,E,"['A1.1.1', 'T1.1.2', 'A8', 'K4']"
1520,mesur,mesur,E,['N3.1'],fesur,mesur,E,['N3.1']
1521,mesur,mesur,B,['N3.1'],arfaethedig,arfaethedig,Ans,"['C1', 'X7+']"
1522,mesur,mesur,E,['N3.1'],mesuro,mesuro,B,['N3.1']
1523,mesur,mesur,B,['N3.1'],mesurau,mesur,E,['N3.1']
1524,mesur,mesur,E,['N3.1'],neddfwriaeth,deddfwriaeth,E,['G2.1']
1525,mesur,mesur,B,['N3.1'],darpariaethau,darpariaeth,E,"['O2', 'G2.1']"
1526,mesur,mesur,E,['N3.1'],deddf,deddf,E,"['A1.1.1', 'T1.1.2', 'A8', 'K4']"
1527,mesur,mesur,B,['N3.1'],mesura,mesuro | mesuro,B | B,['N3.1']
1528,mesur,mesur,E,['N3.1'],cynddeddfwriaethol,cynddeddfwriaethol,unk,['Z99']
1529,mesur,mesur,B,['N3.1'],ddeddf,deddf,E,"['A1.1.1', 'T1.1.2', 'A8', 'K4']"
1531,mesur,mesur,B,['N3.1'],arfaethedig,arfaethedig,Ans,"['C1', 'X7+']"
1532,mesur,mesur,E,['N3.1'],mesuro,mesuro,B,['N3.1']
1533,mesur,mesur,B,['N3.1'],mesurau,mesur,E,['N3.1']
1534,mesur,mesur,E,['N3.1'],neddfwriaeth,deddfwriaeth,E,['G2.1']
1535,mesur,mesur,B,['N3.1'],darpariaethau,darpariaeth,E,"['O2', 'G2.1']"
1536,mesur,mesur,E,['N3.1'],deddf,deddf,E,"['A1.1.1', 'T1.1.2', 'A8', 'K4']"
1537,mesur,mesur,B,['N3.1'],mesura,mesuro | mesuro,B | B,['N3.1']
1538,mesur,mesur,E,['N3.1'],cynddeddfwriaethol,cynddeddfwriaethol,unk,['Z99']
1539,mesur,mesur | mesur,E | B,['N3.1'],ddeddf,deddf,E,"['A1.1.1', 'T1.1.2', 'A8', 'K4']"
1543,dynodi,dynodi,B,['Q1.1'],hynodi,hynodi | hynodi,B | B,"['A6.1-', 'X3', 'A5.1+']"
1544,dynodi,dynodi,B,['Q1.1'],dynodiad,dynodiad,E,['Z99']
1545,dynodi,dynodi,B,['Q1.1'],dynodiadau,dynodiad,E,['Z99']
1546,dynodi,dynodi,B,['Q1.1'],dynoda,dynodi | dynodi,B | B,['Q1.1']
1547,dynodi,dynodi,B,['Q1.1'],ddynodiad,dynodiad,E,['Z99']
1549,dynodi,dynodi,B,['Q1.1'],diffinio,diffinio,B,"['Q2.2', 'A2.2']"
1550,llywio,llywio,B,"['M2', 'A2.2']",llywiwr,llywiwr,E,"['M6/S2mf', 'M4/S2mf']"
1553,llywio,llywio,B,"['M2', 'A2.2']",gwelywiwr,gwelywiwr,unk,['Z99']
1556,llywio,llywio,B,"['M2', 'A2.2']",lywiwr,llywiwr,E,"['M6/S2mf', 'M4/S2mf']"
1557,llywio,llywio,B,"['M2', 'A2.2']",goruchwylio,goruchwylio,B,['S7.1+']
1558,llywio,llywio,B,"['M2', 'A2.2']",cydlynu,cydlynu,B,"['S5+', 'A6.1+']"
1559,llywio,llywio,B,"['M2', 'A2.2']",gorchwylio,gorchwylio,unk,['Z99']
1564,cwestiynu,cwestiynu,B,['Q2.2'],cwestiynnu,cwestiynnu,unk,['Z99']
1565,cwestiynu,cwestiynu,B,['Q2.2'],cwestiyna,cwestiynu | cwestiynu,B | B,['Q2.2']
1567,cwestiynu,cwestiynu,B,['Q2.2'],amau,amau,E,"['X2.1/A5.1-', 'A7', 'N5---']"
1568,cwestiynu,cwestiynu,B,['Q2.2'],pwysleisio,pwysleisio,B,['A11.1+']
1572,cyfiawnhau,cyfiawnhau,B,"['G2.2+', 'A2.2', 'O4.1']",cyfiawnhad,cyfiawnhad,E,"['G2.2+', 'A2.2', 'O4.1']"
1575,cyfiawnhau,cyfiawnhau,B,"['G2.2+', 'A2.2', 'O4.1']",cyfiawnhâd,cyfiawnhâd,unk,['Z99']
1576,cyfiawnhau,cyfiawnhau,B,"['G2.2+', 'A2.2', 'O4.1']",gyfiawnhad,cyfiawnhad,E,"['G2.2+', 'A2.2', 'O4.1']"
1577,cyfiawnhau,cyfiawnhau,B,"['G2.2+', 'A2.2', 'O4.1']",diystyru,diystyru,B,['E2-']
1578,cyfiawnhau,cyfiawnhau,B,"['G2.2+', 'A2.2', 'O4.1']",diystyried,diystyried,B,['E2-']
1579,cyfiawnhau,cyfiawnhau,B,"['G2.2+', 'A2.2', 'O4.1']",ystyried,ystyried,B,"['X2.1', 'X2.4', 'X6']"
1581,crafu,crafu,B,"['B2-', 'A1.1.1', 'A1.1.2']",crafangu,crafangu,B,"['E3-', 'A9+']"
1583,crafu,crafu,B,"['B2-', 'A1.1.1', 'A1.1.2']",tynny,tynny,unk,['Z99']
1584,crafu,crafu,B,"['B2-', 'A1.1.1', 'A1.1.2']",brathu,brathu,B,"['B1', 'A12-']"
1585,crafu,crafu,B,"['B2-', 'A1.1.1', 'A1.1.2']",baeddu,baeddu,B,['O4.2-']
1586,crafu,crafu,B,"['B2-', 'A1.1.1', 'A1.1.2']",cnocio,cnocio,B,"['X3.2', 'A1.1.1', 'E3-', 'Q2.2', 'S3.2@']"
1587,crafu,crafu,B,"['B2-', 'A1.1.1', 'A1.1.2']",gwasgu,gwasgu,B,"['M2', 'M2/O1.2', 'N5-', 'A9+/S7.1+', 'F1']"
1588,crafu,crafu,B,"['B2-', 'A1.1.1', 'A1.1.2']",sowndio,sowndio,B,['Z99']
1589,crafu,crafu,B,"['B2-', 'A1.1.1', 'A1.1.2']",pilio,pilio,B,"['F1/L3', 'A1.1.1', 'B1']"
1591,crafu,crafu,B,"['B2-', 'A1.1.1', 'A1.1.2']",crafangu,crafangu,B,"['E3-', 'A9+']"
1593,crafu,crafu,B,"['B2-', 'A1.1.1', 'A1.1.2']",tynny,tynny,unk,['Z99']
1594,crafu,crafu,B,"['B2-', 'A1.1.1', 'A1.1.2']",brathu,brathu,B,"['B1', 'A12-']"
1595,crafu,crafu,B,"['B2-', 'A1.1.1', 'A1.1.2']",baeddu,baeddu,B,['O4.2-']
1596,crafu,crafu,B,"['B2-', 'A1.1.1', 'A1.1.2']",cnocio,cnocio,B,"['X3.2', 'A1.1.1', 'E3-', 'Q2.2', 'S3.2@']"
1597,crafu,crafu,B,"['B2-', 'A1.1.1', 'A1.1.2']",gwasgu,gwasgu,B,"['M2', 'M2/O1.2', 'N5-', 'A9+/S7.1+', 'F1']"
1598,crafu,crafu,B,"['B2-', 'A1.1.1', 'A1.1.2']",sowndio,sowndio,B,['Z99']
1599,crafu,crafu,B,"['B2-', 'A1.1.1', 'A1.1.2']",pilio,pilio,B,"['F1/L3', 'A1.1.1', 'B1']"
1600,recriwtio,recriwtio,B,['I3.1/A9+'],recriwtiono,recriwtiono,unk,['Z99']
1601,recriwtio,recriwtio,B,['I3.1/A9+'],ricriwtio,ricriwtio,unk,['Z99']
1602,recriwtio,recriwtio,B,['I3.1/A9+'],recriwtiwyd,recriwtiwyd,unk,['Z99']
1603,recriwtio,recriwtio,B,['I3.1/A9+'],recriwtiaid,recriwtiaid,unk,['Z99']
1604,recriwtio,recriwtio,B,['I3.1/A9+'],hyfforddi,hyfforddi | hyfforddi,B | B,"['P1', 'K5.1']"
1605,recriwtio,recriwtio,B,['I3.1/A9+'],recrwtio,recrwtio,unk,['Z99']
1606,recriwtio,recriwtio,B,['I3.1/A9+'],chyflogi,cyflogi | cyflogi,B | B,['Z99']
1607,recriwtio,recriwtio,B,['I3.1/A9+'],staffio,staffio,B,['I3.1']
1608,recriwtio,recriwtio,B,['I3.1/A9+'],meddygon,meddyg,E,"['B3/I3.2/S2mf', 'P1/S2mf']"
1609,recriwtio,recriwtio,B,['I3.1/A9+'],prentisiaethau,prentisiaethau,unk,['Z99']
1611,dinistrio,dinistrio,B,['A1.1.2'],dinistro,dinistro,unk,['Z99']
1613,dinistrio,dinistrio,B,['A1.1.2'],difetha,difetha | difethu | difetha,B | B | B,"['A1.1.2', 'I1.1---']"
1614,dinistrio,dinistrio,B,['A1.1.2'],dinistria,dinistrio | dinistrio,B | B,['A1.1.2']
1616,dinistrio,dinistrio,B,['A1.1.2'],difrodi,difrodi | difrodi,B | B,['Z99']
1617,dinistrio,dinistrio,B,['A1.1.2'],dinistriwr,dinistriwr,unk,['Z99']
1622,llusgo,llusgo,B,"['M2', 'T1.3']",llusgol,llusgol,unk,['Z99']
1623,llusgo,llusgo,B,"['M2', 'T1.3']",wthio,gwthio,B,['M2']
1624,llusgo,llusgo,B,"['M2', 'T1.3']",gwthio,gwthio,B,['M2']
1625,llusgo,llusgo,B,"['M2', 'T1.3']",nhynnu,tynnu,B,"['C1', 'M2', 'A9+', 'X5.1+', 'I1.2', 'O4.2+', 'X2.1', 'K5.1']"
1627,llusgo,llusgo,B,"['M2', 'T1.3']",gwasgu,gwasgu,B,"['M2', 'M2/O1.2', 'N5-', 'A9+/S7.1+', 'F1']"
1628,llusgo,llusgo,B,"['M2', 'T1.3']",sgubo,ysgubo,B,"['B4', 'M2', 'M1', 'N3.6+/A2.1', 'X3.4', 'X9.2+']"
1629,llusgo,llusgo,B,"['M2', 'T1.3']",hysgubo,ysgubo,B,"['B4', 'M2', 'M1', 'N3.6+/A2.1', 'X3.4', 'X9.2+']"
1630,llyncu,llyncu,B,"['B1', 'X2.1/A7+', 'A10-/E1']",traflyncu,traflyncu,B,['F1']
1632,llyncu,llyncu,B,"['B1', 'X2.1/A7+', 'A10-/E1']",draflyncu,traflyncu,B,['F1']
1633,llyncu,llyncu,B,"['B1', 'X2.1/A7+', 'A10-/E1']",amlyncu,amlyncu,unk,['Z99']
1634,llyncu,llyncu,B,"['B1', 'X2.1/A7+', 'A10-/E1']",thraflyncu,traflyncu,B,['F1']
1635,llyncu,llyncu,B,"['B1', 'X2.1/A7+', 'A10-/E1']",rhwygo,rhwygo,B,"['A1.1.1', 'A1.1.2']"
1637,llyncu,llyncu,B,"['B1', 'X2.1/A7+', 'A10-/E1']",llethu,llethu,B,['E3-']
1638,llyncu,llyncu,B,"['B1', 'X2.1/A7+', 'A10-/E1']",difetha,difetha,B,"['A1.1.2', 'I1.1---']"
1639,llyncu,llyncu,B,"['B1', 'X2.1/A7+', 'A10-/E1']",gwastraffu,gwastraffu,B,"['N5.2+', 'X9.2-', 'N3.2-/A2.1']"
1640,rasio,rasio,B,"['S7.3+', 'M1/N3.8+']",rasiwr,rasiwr,unk,['Z99']
1641,rasio,rasio,B,"['S7.3+', 'M1/N3.8+']",cylchffordd,cylchffordd,unk,['Z99']
1642,rasio,rasio,B,"['S7.3+', 'M1/N3.8+']",gylchffordd,gylchffordd,unk,['Z99']
1643,rasio,rasio,B,"['S7.3+', 'M1/N3.8+']",beicio,beicio,B,"['M3', 'N6']"
1644,rasio,rasio,B,"['S7.3+', 'M1/N3.8+']",seiclo,seiclo,B,"['M3', 'N6']"
1645,rasio,rasio,B,"['S7.3+', 'M1/N3.8+']",athletau,athletau,E,['K5.1']
1646,rasio,rasio,B,"['S7.3+', 'M1/N3.8+']",treiathlon,treiathlon,unk,['Z99']
1647,rasio,rasio,B,"['S7.3+', 'M1/N3.8+']",seiclwr,seiclwr,unk,['Z99']
1648,rasio,rasio,B,"['S7.3+', 'M1/N3.8+']",rasys,ras,E,['Z99']
1649,rasio,rasio,B,"['S7.3+', 'M1/N3.8+']",ras,ras,E,['Z99']
1652,craffu,craffu,B,"['A9+', 'X2.5+']",pwyllgorau,pwyllgor,E,['S7.1+/S5+c']
1653,craffu,craffu,B,"['A9+', 'X2.5+']",pwyllgora,pwyllgora,unk,['Z99']
1654,craffu,craffu,B,"['A9+', 'X2.5+']",pwyllgo,pwyllgo,unk,['Z99']
1655,craffu,craffu,B,"['A9+', 'X2.5+']",pwyllgor,pwyllgor,E,['S7.1+/S5+c']
1656,craffu,craffu,B,"['A9+', 'X2.5+']",bwyllgorau,pwyllgor,E,['S7.1+/S5+c']
1658,craffu,craffu,B,"['A9+', 'X2.5+']",bwyllgora,bwyllgora,unk,['Z99']
1659,craffu,craffu,B,"['A9+', 'X2.5+']",mhwyllgorau,pwyllgor,E,['S7.1+/S5+c']
1662,cynilo,cynilo,B,"['I1.1', 'B3', 'A9+', 'S8+', 'A1.9', 'K5.1', 'S9']",cynilwch,cynilo | cynilo,B | B,"['I1.1', 'B3', 'A9+', 'S8+', 'A1.9', 'K5.1', 'S9']"
1663,cynilo,cynilo,B,"['I1.1', 'B3', 'A9+', 'S8+', 'A1.9', 'K5.1', 'S9']",cynilion,cynilion,unk,['Z99']
1664,cynilo,cynilo,B,"['I1.1', 'B3', 'A9+', 'S8+', 'A1.9', 'K5.1', 'S9']",credyd,credyd,E,"['I1.1', 'X2.1']"
1665,cynilo,cynilo,B,"['I1.1', 'B3', 'A9+', 'S8+', 'A1.9', 'K5.1', 'S9']",cynildeb,cynildeb,unk,['Z99']
1666,cynilo,cynilo,B,"['I1.1', 'B3', 'A9+', 'S8+', 'A1.9', 'K5.1', 'S9']",danilo,danilo,unk,['Z99']
1667,cynilo,cynilo,B,"['I1.1', 'B3', 'A9+', 'S8+', 'A1.9', 'K5.1', 'S9']",brandio,brandio,B,['Q1.1']
1668,cynilo,cynilo,B,"['I1.1', 'B3', 'A9+', 'S8+', 'A1.9', 'K5.1', 'S9']",logos,logo,E,"['C1/Q1.1', 'Q1.2']"
1669,cynilo,cynilo,B,"['I1.1', 'B3', 'A9+', 'S8+', 'A1.9', 'K5.1', 'S9']",isas,isas,unk,['Z99']
1670,ildio,ildio,B,"['S7.1-', 'A2.1+', 'A1.1.1', 'A9-']",ildion,ildio | ildio,B | B,"['S7.1-', 'A2.1+', 'A1.1.1', 'A9-']"
1675,ildio,ildio,B,"['S7.1-', 'A2.1+', 'A1.1.1', 'A9-']",ildia,ildio | ildio,B | B,"['S7.1-', 'A2.1+', 'A1.1.1', 'A9-']"
1676,ildio,ildio,B,"['S7.1-', 'A2.1+', 'A1.1.1', 'A9-']",gildio,gildio,unk,['Z99']
1680,pennu,pennu,B,"['A2.2', 'A7+', 'X6+']",bennu,bennu,B,['Z99']
1682,pennu,pennu,B,"['A2.2', 'A7+', 'X6+']",gosod,gosod,B,"['M2', 'X2.2+', 'I3.1', 'Q2.2']"
1683,pennu,pennu,B,"['A2.2', 'A7+', 'X6+']",diffinio,diffinio,B,"['Q2.2', 'A2.2']"
1685,pennu,pennu,B,"['A2.2', 'A7+', 'X6+']",penderfynu,penderfynu,B,['X6+']
1686,pennu,pennu,B,"['A2.2', 'A7+', 'X6+']",llunio,llunio,B,['A1.1.1']
1687,pennu,pennu,B,"['A2.2', 'A7+', 'X6+']",dynodi,dynodi,B,['Q1.1']
1689,pennu,pennu,B,"['A2.2', 'A7+', 'X6+']",cyflawni,cyflawni,B,['X9.2+']
1690,da,da,Ans,"['A5.1+', 'G2.2+', 'O4.2+']",gwych,gwych,Ans,['A5.1++']
1691,da,da,Ans,"['A5.1+', 'G2.2+', 'O4.2+']",drwg,drwg,Ans,"['A5.1-', 'G2.2-', 'O4.2-', 'B2-']"
1692,da,da,Ans,"['A5.1+', 'G2.2+', 'O4.2+']",gwael,gwael,Ans,['A5.1-']
1693,da,da,Ans,"['A5.1+', 'G2.2+', 'O4.2+']",rhagorol,rhagorol,Ans,['A5.1+++']
1697,da,da,Ans,"['A5.1+', 'G2.2+', 'O4.2+']",ma,yma,Adf,"['M6', 'T1.1.2', 'T1.2']"
1698,da,da,Ans,"['A5.1+', 'G2.2+', 'O4.2+']",ardderchog,ardderchog,Ans,['A5.1+++']
1699,da,da,Ans,"['A5.1+', 'G2.2+', 'O4.2+']",rhagorol,rhagorol,Ans,['A5.1+++']
1700,da,da,Ans,"['A5.1+', 'G2.2+', 'O4.2+']",gwych,gwych,Ans,['A5.1++']
1701,da,da,Ans,"['A5.1+', 'G2.2+', 'O4.2+']",drwg,drwg,Ans,"['A5.1-', 'G2.2-', 'O4.2-', 'B2-']"
1702,da,da,Ans,"['A5.1+', 'G2.2+', 'O4.2+']",gwael,gwael,Ans,['A5.1-']
1703,da,da,Ans,"['A5.1+', 'G2.2+', 'O4.2+']",rhagorol,rhagorol,Ans,['A5.1+++']
1707,da,da,Ans,"['A5.1+', 'G2.2+', 'O4.2+']",ma,yma,Adf,"['M6', 'T1.1.2', 'T1.2']"
1708,da,da,Ans,"['A5.1+', 'G2.2+', 'O4.2+']",ardderchog,ardderchog,Ans,['A5.1+++']
1709,da,da,Ans,"['A5.1+', 'G2.2+', 'O4.2+']",rhagorol,rhagorol,Ans,['A5.1+++']
1710,mawr,mawr,Ans,['N3.2+'],enfawr,enfawr,Ans,['N3.2+++']
1711,mawr,mawr,Ans,['N3.2+'],anferth,anferth,Ans,['N3.2+++']
1712,mawr,mawr,Ans,['N3.2+'],anferthol,anferthol,Ans,['Z99']
1713,mawr,mawr,Ans,['N3.2+'],sylweddol,sylweddol,Ans,"['N3.2+', 'O4.1%']"
1714,mawr,mawr,Ans,['N3.2+'],aruthrol,aruthrol,Ans,"['O4.2+', 'E5-']"
1715,mawr,mawr,Ans,['N3.2+'],gwirioneddol,gwirioneddol,Ans,['A13.3']
1716,mawr,mawr,Ans,['N3.2+'],bach,bach,Ans,['N3.2-']
1717,mawr,mawr,Ans,['N3.2+'],cynyddol,cynyddol,Ans,['N5+/A2.1']
1718,mawr,mawr,Ans,['N3.2+'],mawrion,mawrion,Ans,['A5.1+']
1720,arall,arall,Ans,['A6.1-/Z8'],arallu,arallu,unk,['Z99']
1721,arall,arall,Ans,['A6.1-/Z8'],dau,dau,Rhi,"['N1', 'T3', 'T1.2']"
1723,arall,arall,Ans,['A6.1-/Z8'],llall,llall,unk,['A6.1-/Z8']
1725,arall,arall,Ans,['A6.1-/Z8'],aralliad,aralliad,unk,['Z99']
1726,arall,arall,Ans,['A6.1-/Z8'],ddau,dau,Rhi,"['N1', 'T3', 'T1.2']"
1727,arall,arall,Ans,['A6.1-/Z8'],sawl,sawl,Ans,['N5']
1728,arall,arall,Ans,['A6.1-/Z8'],unig,unig,Ans,['S5-']
1730,newydd,newydd,Ans,['T3-'],newyd,newyd,unk,['Z99']
1733,newydd,newydd,Ans,['T3-'],sbon,sbon,Adf,['A13.2']
1734,newydd,newydd,Ans,['T3-'],newyddu,newyddu,B,['T2+/A2.1']
1736,newydd,newydd,Ans,['T3-'],newyddiadurydd,newyddiadurydd,unk,['Z99']
1737,newydd,newydd,Ans,['T3-'],danlli,danlli,unk,['Z99']
1738,newydd,newydd,Ans,['T3-'],newyddian,newyddian,unk,['Z99']
1739,newydd,newydd,Ans,['T3-'],newy,newy,unk,['Z99']
1740,bach,bach,Ans,['N3.2-'],chanolig,canolig,Ans,"['Q4', 'X4.2', 'O1', 'S9/S2mf']"
1741,bach,bach,Ans,['N3.2-'],mawr,mawr,Ans,['N3.2+']
1742,bach,bach,Ans,['N3.2-'],twtty,twtty,unk,['Z99']
1745,bach,bach,Ans,['N3.2-'],bychan,bychan,Ans,['N3.2-']
1746,bach,bach,Ans,['N3.2-'],stablestroed,stablestroed,unk,['Z99']
1747,bach,bach,Ans,['N3.2-'],blawdty,blawdty,unk,['Z99']
1748,bach,bach,Ans,['N3.2-'],bychain,bychan,Ans,['N3.2-']
1749,bach,bach,Ans,['N3.2-'],chydig,chydig,unk,['Z99']
1753,agos,agos,Ans,['M1/N3.3-'],glos,glos,E,['Z99']
1754,agos,agos,Ans,['M1/N3.3-'],agosed,agosed,unk,['Z99']
1755,agos,agos,Ans,['M1/N3.3-'],agosau,agosau,unk,['Z99']
1756,agos,agos,Ans,['M1/N3.3-'],glòs,glòs,unk,['Z99']
1758,agos,agos,Ans,['M1/N3.3-'],agosá,agosá,unk,['Z99']
1759,agos,agos,Ans,['M1/N3.3-'],galonnau,calon,E,"['B1', 'M6', 'A11.1+', 'E1', 'X5.2+']"
1760,hen,hen,Ans,"['T3+', 'Z4']",golwyn,golwyn,unk,['Z99']
1761,hen,hen,Ans,"['T3+', 'Z4']",traddodiadol,traddodiadol,Ans,"['S1.1.1', 'A6.2+', 'T3++']"
1762,hen,hen,Ans,"['T3+', 'Z4']",benillion,pennill,E,['Q3']
1763,hen,hen,Ans,"['T3+', 'Z4']",nhadau,tad,E,['S4/B1']
1764,hen,hen,Ans,"['T3+', 'Z4']",glydyr,glydyr,unk,['Z99']
1765,hen,hen,Ans,"['T3+', 'Z4']",gynt,gynt,Adf,['Z99']
1766,hen,hen,Ans,"['T3+', 'Z4']",thraddodiadol,traddodiadol,Ans,"['S1.1.1', 'A6.2+', 'T3++']"
1767,hen,hen,Ans,"['T3+', 'Z4']",stejars,stejars,unk,['Z99']
1768,hen,hen,Ans,"['T3+', 'Z4']",dau,dau,Rhi,"['N1', 'T3', 'T1.2']"
1769,hen,hen,Ans,"['T3+', 'Z4']",gymreigaidd,gymreigaidd,unk,['Z99']
1773,cyntaf,un,Rhi,"['N4', 'P1@']",tro,tro,E,"['M2', 'M1', 'O4.4', 'A1.1.1', 'A2.1+', 'O4.2-']"
