,Gair,lemma,tag,pymusas,synset,lemma.1,tag.1,pymusas_1
2065,pell,pell,Ans,"['A13.3', 'N3.3+', 'X9.2+']",pellderau,pellderau,unk,['Z99']
2066,pell,pell,Ans,"['A13.3', 'N3.3+', 'X9.2+']",pellgyrhaeddol,pellgyrhaeddol,Ans,['N5+']
2067,pell,pell,Ans,"['A13.3', 'N3.3+', 'X9.2+']",pellennig,pellennig,unk,['Z99']
2068,pell,pell,Ans,"['A13.3', 'N3.3+', 'X9.2+']",dirroedd,dirroedd,unk,['Z99']
2069,pell,pell,Ans,"['A13.3', 'N3.3+', 'X9.2+']",pellynagos,pellynagos,unk,['Z99']
2070,aml,aml,Ans,['M1/N6+'],Talfyrir,Talfyrir,E,['Z99']
2071,aml,aml,Ans,['M1/N6+'],urostictus,urostictus,unk,['Z99']
2072,aml,aml,Ans,['M1/N6+'],pleurostictus,pleurostictus,unk,['Z99']
2073,aml,aml,Ans,['M1/N6+'],chanfod,canfod,B,"['A10+', 'X2.1', 'X6+']"
2074,aml,aml,Ans,['M1/N6+'],cyanolaema,cyanolaema,unk,['Z99']
2075,aml,aml,Ans,['M1/N6+'],poecilorhyncha,poecilorhyncha,unk,['Z99']
2076,aml,aml,Ans,['M1/N6+'],hypostictus,hypostictus,unk,['Z99']
2077,aml,aml,Ans,['M1/N6+'],holostictus,holostictus,unk,['Z99']
2078,aml,aml,Ans,['M1/N6+'],sef,sef,Cys,['Z5']
2079,aml,aml,Ans,['M1/N6+'],chanfodd,chanfodd,unk,['Z99']
2080,posib,posib,Ans,['A7+'],posibl,posibl,Ans,['A7+']
2081,posib,posib,Ans,['A7+'],posiblMae,posiblMae,unk,['Z99']
2082,posib,posib,Ans,['A7+'],posibiliad,posibiliad,E,['A7+']
2083,posib,posib,Ans,['A7+'],7838,7838,Gw,['Z99']
2085,posib,posib,Ans,['A7+'],gêmmau,gêmmau,unk,['Z99']
2086,posib,posib,Ans,['A7+'],posiblirwydd,posiblirwydd,unk,['Z99']
2088,posib,posib,Ans,['A7+'],Zicha,Zicha,E,['Z99']
2089,posib,posib,Ans,['A7+'],hygain,hygain,unk,['Z99']
2090,coch,coch,Ans,"['O4.3', 'G1.2/S2mf']",Sôs,Sôs,E,['Z99']
2091,coch,coch,Ans,"['O4.3', 'G1.2/S2mf']",coch2,coch2,unk,['Z99']
2092,coch,coch,Ans,"['O4.3', 'G1.2/S2mf']",cochYn,cochYn,unk,['Z99']
2093,coch,coch,Ans,"['O4.3', 'G1.2/S2mf']",cochons,cochons,unk,['Z99']
2094,coch,coch,Ans,"['O4.3', 'G1.2/S2mf']",cochon,cochi | cochi,B | B,['E1/B1']
2095,coch,coch,Ans,"['O4.3', 'G1.2/S2mf']",gorun,gorun,unk,['Z99']
2096,coch,coch,Ans,"['O4.3', 'G1.2/S2mf']",cochfri,cochfri,unk,['Z99']
2097,coch,coch,Ans,"['O4.3', 'G1.2/S2mf']",gwyn,gwyn,Ans,"['O4.3', 'O4.3/S2mf', 'F2', 'F1', 'B1']"
2098,coch,coch,Ans,"['O4.3', 'G1.2/S2mf']",glasdd,glasdd,unk,['Z99']
2099,coch,coch,Ans,"['O4.3', 'G1.2/S2mf']",cochi,cochi | cochi,B | B,['E1/B1']
2100,coch,coch,Ans,"['O4.3', 'G1.2/S2mf']",Sôs,Sôs,E,['Z99']
2101,coch,coch,Ans,"['O4.3', 'G1.2/S2mf']",coch2,coch2,unk,['Z99']
2102,coch,coch,Ans,"['O4.3', 'G1.2/S2mf']",cochYn,cochYn,unk,['Z99']
2103,coch,coch,Ans,"['O4.3', 'G1.2/S2mf']",cochons,cochons,unk,['Z99']
2104,coch,coch,Ans,"['O4.3', 'G1.2/S2mf']",cochon,cochi | cochi,B | B,['E1/B1']
2105,coch,coch,Ans,"['O4.3', 'G1.2/S2mf']",gorun,gorun,unk,['Z99']
2106,coch,coch,Ans,"['O4.3', 'G1.2/S2mf']",cochfri,cochfri,unk,['Z99']
2107,coch,coch,Ans,"['O4.3', 'G1.2/S2mf']",gwyn,gwyn,Ans,"['O4.3', 'O4.3/S2mf', 'F2', 'F1', 'B1']"
2108,coch,coch,Ans,"['O4.3', 'G1.2/S2mf']",glasdd,glasdd,unk,['Z99']
2109,coch,coch,Ans,"['O4.3', 'G1.2/S2mf']",cochi,cochi | cochi,B | B,['E1/B1']
2110,is,is,Ans,"['M2', 'N5-/A2.1', 'S7.1-/A2.1', 'A11.1-/A2.1', 'X3.2-/A2.1']",320m,320m,unk,['Z99']
2111,is,is,Ans,"['M2', 'N5-/A2.1', 'S7.1-/A2.1', 'A11.1-/A2.1', 'X3.2-/A2.1']",lede,lede,unk,['Z99']
2112,is,is,Ans,"['M2', 'N5-/A2.1', 'S7.1-/A2.1', 'A11.1-/A2.1', 'X3.2-/A2.1']",8275,8275,Gw,['Z99']
2113,is,is,Ans,"['M2', 'N5-/A2.1', 'S7.1-/A2.1', 'A11.1-/A2.1', 'X3.2-/A2.1']",8600,8600,Gw,['Z99']
2114,is,is,Ans,"['M2', 'N5-/A2.1', 'S7.1-/A2.1', 'A11.1-/A2.1', 'X3.2-/A2.1']",8213,8213,Gw,['Z99']
2115,is,is,Ans,"['M2', 'N5-/A2.1', 'S7.1-/A2.1', 'A11.1-/A2.1', 'X3.2-/A2.1']",ahn,ahn,unk,['Z99']
2116,is,is,Ans,"['M2', 'N5-/A2.1', 'S7.1-/A2.1', 'A11.1-/A2.1', 'X3.2-/A2.1']",it,it,unk,['Z99']
2117,is,is,Ans,"['M2', 'N5-/A2.1', 'S7.1-/A2.1', 'A11.1-/A2.1', 'X3.2-/A2.1']",RfAr,RfAr,E,['Z99']
2118,is,is,Ans,"['M2', 'N5-/A2.1', 'S7.1-/A2.1', 'A11.1-/A2.1', 'X3.2-/A2.1']",271mya,271mya,unk,['Z99']
2119,is,is,Ans,"['M2', 'N5-/A2.1', 'S7.1-/A2.1', 'A11.1-/A2.1', 'X3.2-/A2.1']",EHD,EHD,E,['Z99']
2120,ariannol,ariannol,Ans,['I1'],ariannolYn,ariannolYn,unk,['Z99']
2122,ariannol,ariannol,Ans,['I1'],arianno,ariannu,B,['I1']
2123,ariannol,ariannol,Ans,['I1'],wiroariannol,wiroariannol,unk,['Z99']
2124,ariannol,ariannol,Ans,['I1'],ariannua,ariannua,unk,['Z99']
2125,ariannol,ariannol,Ans,['I1'],trethiannol,trethiannol,unk,['Z99']
2126,ariannol,ariannol,Ans,['I1'],ariannolMae,ariannolMae,unk,['Z99']
2127,ariannol,ariannol,Ans,['I1'],threthiannol,threthiannol,unk,['Z99']
2128,ariannol,ariannol,Ans,['I1'],anariannol,anariannol,unk,['Z99']
2129,ariannol,ariannol,Ans,['I1'],drethiannol,drethiannol,unk,['Z99']
2130,penodol,penodol,Ans,['A4.2+'],pwncbenodol,pwncbenodol,unk,['Z99']
2131,penodol,penodol,Ans,['A4.2+'],penodolrwdd,penodolrwdd,unk,['Z99']
2133,penodol,penodol,Ans,['A4.2+'],rhywbenodol,rhywbenodol,unk,['Z99']
2134,penodol,penodol,Ans,['A4.2+'],penodolrwydd,penodolrwydd,unk,['Z99']
2135,penodol,penodol,Ans,['A4.2+'],penodolrywdd,penodolrywdd,unk,['Z99']
2136,penodol,penodol,Ans,['A4.2+'],saflebenodol,saflebenodol,unk,['Z99']
2137,penodol,penodol,Ans,['A4.2+'],synodol,synodol,unk,['Z99']
2139,penodol,penodol,Ans,['A4.2+'],Zelenodol,Zelenodol,E,['Z99']
2140,diddorol,diddorol,Ans,['X5.2+'],diddorolYn,diddorolYn,unk,['Z99']
2141,diddorol,diddorol,Ans,['X5.2+'],diddorolUn,diddorolUn,unk,['Z99']
2142,diddorol,diddorol,Ans,['X5.2+'],aniddorol,aniddorol,unk,['Z99']
2143,diddorol,diddorol,Ans,['X5.2+'],anniddorol,anniddorol,unk,['Z99']
2145,diddorol,diddorol,Ans,['X5.2+'],diddoredeb,diddoredeb,unk,['Z99']
2146,diddorol,diddorol,Ans,['X5.2+'],diddordol,diddordol,unk,['Z99']
2147,diddorol,diddorol,Ans,['X5.2+'],decaocto,decaocto,unk,['Z99']
2148,diddorol,diddorol,Ans,['X5.2+'],Morhesg,Morhesg,E,['Z99']
2149,diddorol,diddorol,Ans,['X5.2+'],glessyssit,glessyssit,unk,['Z99']
2151,cyhoeddus,cyhoeddus,Ans,['A10+'],cyhoeddusMae,cyhoeddusMae,unk,['Z99']
2154,cyhoeddus,cyhoeddus,Ans,['A10+'],pilori,pilori,unk,['Z99']
2155,cyhoeddus,cyhoeddus,Ans,['A10+'],phreifat,preifat,Ans,"['G3/S2mf', 'B1']"
2156,cyhoeddus,cyhoeddus,Ans,['A10+'],goriadcyhoeddus,goriadcyhoeddus,unk,['Z99']
2157,cyhoeddus,cyhoeddus,Ans,['A10+'],wariant,gwariant | gwario,E | B,['Z99']
2158,cyhoeddus,cyhoeddus,Ans,['A10+'],Gyrff,corff,E,"['B1', 'O2', 'S5+c', 'O4.1', 'S2mf']"
2159,cyhoeddus,cyhoeddus,Ans,['A10+'],cynhoeddus,cynhoeddus,unk,['Z99']
2160,hawdd,hawdd,Ans,['A12+'],Anhawdd,Anhawdd,E,['Z99']
2161,hawdd,hawdd,Ans,['A12+'],hawdda,hawdda,unk,['Z99']
2162,hawdd,hawdd,Ans,['A12+'],hawddPei,hawddPei,unk,['Z99']
2163,hawdd,hawdd,Ans,['A12+'],hawddeudeall,hawddeudeall,unk,['Z99']
2164,hawdd,hawdd,Ans,['A12+'],hawddeiddeall,hawddeiddeall,unk,['Z99']
2165,hawdd,hawdd,Ans,['A12+'],anodd,anodd,Ans,['A12-']
2166,hawdd,hawdd,Ans,['A12+'],hawddaf,hawddaf,unk,['Z99']
2167,hawdd,hawdd,Ans,['A12+'],hawddMae,hawddMae,unk,['Z99']
2168,hawdd,hawdd,Ans,['A12+'],hawddamor,hawddamor,unk,['Z99']
2169,hawdd,hawdd,Ans,['A12+'],hawddCawl,hawddCawl,unk,['Z99']
2170,cynnar,cynnar,Ans,['T4+'],cynnarcanol,cynnarcanol,unk,['Z99']
2171,cynnar,cynnar,Ans,['T4+'],cyfnod,cyfnod,E,"['T1.3', 'B1', 'Q3', 'P1/T1.3']"
2172,cynnar,cynnar,Ans,['T4+'],195060au,195060au,unk,['Z99']
2173,cynnar,cynnar,Ans,['T4+'],cynnar20002001,cynnar20002001,unk,['Z99']
2174,cynnar,cynnar,Ans,['T4+'],ystod,ystod,E,"['A1.8+', 'T1.3', 'N3.3', 'N3.7']"
2175,cynnar,cynnar,Ans,['T4+'],ciwbaidd,ciwbaidd,unk,['Z99']
2176,cynnar,cynnar,Ans,['T4+'],ordoficaidd,ordoficaidd,unk,['Z99']
2177,cynnar,cynnar,Ans,['T4+'],hanes,hanes,E,"['T1.1.1', 'P1/T1.1.1', 'Q2.1', 'B2']"
2178,cynnar,cynnar,Ans,['T4+'],Svetitskhoveli,Svetitskhoveli,E,['Z99']
2179,cynnar,cynnar,Ans,['T4+'],crwnbychan,crwnbychan,unk,['Z99']
2180,gwreiddiol,gwreiddiol,Ans,['A5.4+'],Dārayavahuš,Dārayavahuš,E,['Z99']
2181,gwreiddiol,gwreiddiol,Ans,['A5.4+'],Giraffe,Giraffe,E,['Z99']
2182,gwreiddiol,gwreiddiol,Ans,['A5.4+'],OompaLoompa,OompaLoompa,E,['Z99']
2184,gwreiddiol,gwreiddiol,Ans,['A5.4+'],Kickback,Kickback,E,['Z99']
2185,gwreiddiol,gwreiddiol,Ans,['A5.4+'],gwreiddioly,gwreiddioly,unk,['Z99']
2186,gwreiddiol,gwreiddiol,Ans,['A5.4+'],Bloor,Bloor,E,['Z99']
2187,gwreiddiol,gwreiddiol,Ans,['A5.4+'],Mouseketeers,Mouseketeers,E,['Z99']
2188,gwreiddiol,gwreiddiol,Ans,['A5.4+'],Mayfair,Mayfair,E,['Z99']
2189,gwreiddiol,gwreiddiol,Ans,['A5.4+'],Sleepover,Sleepover,E,['Z99']
2190,gwreiddiol,gwreiddiol,Ans,['A5.4+'],Dārayavahuš,Dārayavahuš,E,['Z99']
2191,gwreiddiol,gwreiddiol,Ans,['A5.4+'],Giraffe,Giraffe,E,['Z99']
2192,gwreiddiol,gwreiddiol,Ans,['A5.4+'],OompaLoompa,OompaLoompa,E,['Z99']
2194,gwreiddiol,gwreiddiol,Ans,['A5.4+'],Kickback,Kickback,E,['Z99']
2195,gwreiddiol,gwreiddiol,Ans,['A5.4+'],gwreiddioly,gwreiddioly,unk,['Z99']
2196,gwreiddiol,gwreiddiol,Ans,['A5.4+'],Bloor,Bloor,E,['Z99']
2197,gwreiddiol,gwreiddiol,Ans,['A5.4+'],Mouseketeers,Mouseketeers,E,['Z99']
2198,gwreiddiol,gwreiddiol,Ans,['A5.4+'],Mayfair,Mayfair,E,['Z99']
2199,gwreiddiol,gwreiddiol,Ans,['A5.4+'],Sleepover,Sleepover,E,['Z99']
2201,hapus,hapus,Ans,"['E4.1+', 'E4.2+']",hapusaf,hapusaf,unk,['Z99']
2203,hapus,hapus,Ans,"['E4.1+', 'E4.2+']",Siapus,siâp,Ans,"['O4.4', 'A2.2']"
2204,hapus,hapus,Ans,"['E4.1+', 'E4.2+']",mboch,mboch,unk,['Z99']
2205,hapus,hapus,Ans,"['E4.1+', 'E4.2+']",siapus,siâp,Ans,"['O4.4', 'A2.2']"
2206,hapus,hapus,Ans,"['E4.1+', 'E4.2+']",bleserus,pleserus,Ans,['O4.2+']
2207,hapus,hapus,Ans,"['E4.1+', 'E4.2+']",anhapus,anhapus,Ans,"['E4.1-', 'E2-', 'A1.4-']"
2208,hapus,hapus,Ans,"['E4.1+', 'E4.2+']",napus,napus,unk,['Z99']
2209,hapus,hapus,Ans,"['E4.1+', 'E4.2+']",Falch,balch,Ans,"['E4.2+/S1.2', 'S1.2.3+']"
2210,uchel,uchel,Ans,"['N3.7+', 'N5+']",isel,isel,Ans,['L2/Q2.1']
2211,uchel,uchel,Ans,"['N3.7+', 'N5+']",meseta,meseta,unk,['Z99']
2212,uchel,uchel,Ans,"['N3.7+', 'N5+']",ffrwctosuchel,ffrwctosuchel,unk,['Z99']
2213,uchel,uchel,Ans,"['N3.7+', 'N5+']",Huelvarr,Huelvarr,E,['Z99']
2215,uchel,uchel,Ans,"['N3.7+', 'N5+']",proffiluchel,proffiluchel,unk,['Z99']
2216,uchel,uchel,Ans,"['N3.7+', 'N5+']",barch,parch,E,['S7.2+']
2217,uchel,uchel,Ans,"['N3.7+', 'N5+']",safon,safon | sefyll | sefyll,E | B | B,"['A5.1', 'G2.2', 'Q1.1', 'O2@']"
2218,uchel,uchel,Ans,"['N3.7+', 'N5+']",pwysedduchel,pwysedduchel,unk,['Z99']
2219,uchel,uchel,Ans,"['N3.7+', 'N5+']",hansawdd,ansawdd,E,"['A5.1', 'A5.1+', 'O4.1']"
2220,union,union,Ans,['A9+'],unodl,unodl,unk,['Z99']
2221,union,union,Ans,['A9+'],beth,peth,Rha,"['Z8', 'Z5']"
2222,union,union,Ans,['A9+'],aliasrugby,aliasrugby,unk,['Z99']
2224,union,union,Ans,['A9+'],21577,21577,Gw,['Z99']
2225,union,union,Ans,['A9+'],sacrée,sacrée,unk,['Z99']
2226,union,union,Ans,['A9+'],Disunion,Disunion,E,['Z99']
2227,union,union,Ans,['A9+'],borderrugby,borderrugby,unk,['Z99']
2228,union,union,Ans,['A9+'],1609344,1609344,Gw,['Z99']
2229,union,union,Ans,['A9+'],Sunion,Sunion,E,['Z99']
2230,neis,neis,Ans,"['O4.2+', 'S1.2.1+']",neisneis,neisneis,unk,['Z99']
2231,neis,neis,Ans,"['O4.2+', 'S1.2.1+']",shnog,shnog,unk,['Z99']
2232,neis,neis,Ans,"['O4.2+', 'S1.2.1+']",neisneud,neisneud,unk,['Z99']
2233,neis,neis,Ans,"['O4.2+', 'S1.2.1+']",SH448519,SH448519,E,['Z99']
2234,neis,neis,Ans,"['O4.2+', 'S1.2.1+']",neisrwydd,neisrwydd,unk,['Z99']
2235,neis,neis,Ans,"['O4.2+', 'S1.2.1+']",neisaf,neisaf,unk,['Z99']
2237,neis,neis,Ans,"['O4.2+', 'S1.2.1+']",ffyslyd,ffyslyd,unk,['Z99']
2238,neis,neis,Ans,"['O4.2+', 'S1.2.1+']",ddwlu,dwlu,B,['E2+']
2239,neis,neis,Ans,"['O4.2+', 'S1.2.1+']",dachi,dachi,unk,['Z99']
2240,personol,personol,Ans,"['S5-', 'S1.2.1+']",1963,1963,Gw,['Z99']
2241,personol,personol,Ans,"['S5-', 'S1.2.1+']",persono,persono,unk,['Z99']
2242,personol,personol,Ans,"['S5-', 'S1.2.1+']",personoli,personoli | personoli,B | B,['A10+']
2243,personol,personol,Ans,"['S5-', 'S1.2.1+']",ersonol,ersonol,unk,['Z99']
2244,personol,personol,Ans,"['S5-', 'S1.2.1+']",cydpersonol,cydpersonol,unk,['Z99']
2247,personol,personol,Ans,"['S5-', 'S1.2.1+']",personas,personas,unk,['Z99']
2248,personol,personol,Ans,"['S5-', 'S1.2.1+']",phroffesiynol,proffesiynol | proffesiynol,Ans | E,['Z99']
2249,personol,personol,Ans,"['S5-', 'S1.2.1+']",epithed,epithed,unk,['Z99']
2250,sych,sych | sychu | sychu,Ans | B | B,['O1.2-'],ledsych,ledsych,unk,['Z99']
2251,sych,sych | sychu | sychu,Ans | B | B,['O1.2-'],wlyb,gwlyb,Ans,['O1.2']
2252,sych,sych | sychu | sychu,Ans | B | B,['O1.2-'],sychaf,sychu,B,['O1.2-']
2253,sych,sych | sychu | sychu,Ans | B | B,['O1.2-'],sychnant,sychnant,unk,['Z99']
2254,sych,sych | sychu | sychu,Ans | B | B,['O1.2-'],sychai,sychu,B,['O1.2-']
2255,sych,sych | sychu | sychu,Ans | B | B,['O1.2-'],sychrewi,sychrewi,unk,['Z99']
2256,sych,sych | sychu | sychu,Ans | B | B,['O1.2-'],sychlyd,sychlyd,Ans,['O1.2-']
2257,sych,sych | sychu | sychu,Ans | B | B,['O1.2-'],sychdir,sychdir,unk,['Z99']
2258,sych,sych | sychu | sychu,Ans | B | B,['O1.2-'],talpiog,talpiog,unk,['Z99']
2259,sych,sych | sychu | sychu,Ans | B | B,['O1.2-'],sychdwr,sychdwr,unk,['Z99']
2260,sych,sych | sychu | sychu,Ans | B | B,['O1.2-'],ledsych,ledsych,unk,['Z99']
2261,sych,sych | sychu | sychu,Ans | B | B,['O1.2-'],wlyb,gwlyb,Ans,['O1.2']
2262,sych,sych | sychu | sychu,Ans | B | B,['O1.2-'],sychaf,sychu,B,['O1.2-']
2263,sych,sych | sychu | sychu,Ans | B | B,['O1.2-'],sychnant,sychnant,unk,['Z99']
2264,sych,sych | sychu | sychu,Ans | B | B,['O1.2-'],sychai,sychu,B,['O1.2-']
2265,sych,sych | sychu | sychu,Ans | B | B,['O1.2-'],sychrewi,sychrewi,unk,['Z99']
2266,sych,sych | sychu | sychu,Ans | B | B,['O1.2-'],sychlyd,sychlyd,Ans,['O1.2-']
2267,sych,sych | sychu | sychu,Ans | B | B,['O1.2-'],sychdir,sychdir,unk,['Z99']
2268,sych,sych | sychu | sychu,Ans | B | B,['O1.2-'],talpiog,talpiog,unk,['Z99']
2269,sych,sych | sychu | sychu,Ans | B | B,['O1.2-'],sychdwr,sychdwr,unk,['Z99']
2271,prydferth,prydferth,Ans,['O4.2+'],prydferthaf,prydferthu,B,['O4.2+']
2272,prydferth,prydferth,Ans,['O4.2+'],prydfertha,prydferthu | prydferthu,B | B,['O4.2+']
2276,prydferth,prydferth,Ans,['O4.2+'],brydferthaf,prydferthu,B,['O4.2+']
2277,prydferth,prydferth,Ans,['O4.2+'],phrydferthwch,prydferthu | prydferthu,B | B,['Z99']
2278,prydferth,prydferth,Ans,['O4.2+'],brydferthach,brydferthach,unk,['Z99']
2279,prydferth,prydferth,Ans,['O4.2+'],prydferthwch,prydferthu | prydferthu,B | B,['O4.2+']
2280,hyll,hyll,Ans,['O4.2-'],hyllig,hyllig,unk,['Z99']
2281,hyll,hyll,Ans,['O4.2-'],oppai,oppai,unk,['Z99']
2282,hyll,hyll,Ans,['O4.2-'],hyllaf,hyllaf,unk,['Z99']
2283,hyll,hyll,Ans,['O4.2-'],hyllni,hyllni,unk,['Z99']
2284,hyll,hyll,Ans,['O4.2-'],feiddai,feiddai,unk,['Z99']
2285,hyll,hyll,Ans,['O4.2-'],hyllder,hyllder,unk,['Z99']
2286,hyll,hyll,Ans,['O4.2-'],ddwli,dwli,Ans,"['S1.2.6-', 'X9.1-']"
2287,hyll,hyll,Ans,['O4.2-'],hylltra,hylltra,unk,['Z99']
2288,hyll,hyll,Ans,['O4.2-'],Ghyll,Ghyll,E,['Z99']
2289,hyll,hyll,Ans,['O4.2-'],hirlaes,hirlaes,unk,['Z99']
2290,hwylus,hwylus,Ans,"['A12+', 'S8+']",hwylusa,hwyluso | hwyluso,B | B,['S8+']
2291,hwylus,hwylus,Ans,"['A12+', 'S8+']",hwylusdod,hwylusdod,unk,['Z99']
2292,hwylus,hwylus,Ans,"['A12+', 'S8+']",hwylusir,hwyluso,B,['S8+']
2293,hwylus,hwylus,Ans,"['A12+', 'S8+']",hwylusaf,hwyluso,B,['S8+']
2294,hwylus,hwylus,Ans,"['A12+', 'S8+']",hwyluswyr,hwyluswyr,unk,['Z99']
2295,hwylus,hwylus,Ans,"['A12+', 'S8+']",hwylusach,hwylusach,unk,['Z99']
2298,hwylus,hwylus,Ans,"['A12+', 'S8+']",hwylustod,hwylustod,unk,['Z99']
2299,hwylus,hwylus,Ans,"['A12+', 'S8+']",anhwylus,anhwylus,unk,['Z99']
2300,hwylus,hwylus,Ans,"['A12+', 'S8+']",hwylusa,hwyluso | hwyluso,B | B,['S8+']
2301,hwylus,hwylus,Ans,"['A12+', 'S8+']",hwylusdod,hwylusdod,unk,['Z99']
2302,hwylus,hwylus,Ans,"['A12+', 'S8+']",hwylusir,hwyluso,B,['S8+']
2303,hwylus,hwylus,Ans,"['A12+', 'S8+']",hwylusaf,hwyluso,B,['S8+']
2304,hwylus,hwylus,Ans,"['A12+', 'S8+']",hwyluswyr,hwyluswyr,unk,['Z99']
2305,hwylus,hwylus,Ans,"['A12+', 'S8+']",hwylusach,hwylusach,unk,['Z99']
2308,hwylus,hwylus,Ans,"['A12+', 'S8+']",hwylustod,hwylustod,unk,['Z99']
2309,hwylus,hwylus,Ans,"['A12+', 'S8+']",anhwylus,anhwylus,unk,['Z99']
2310,hwylus,hwylus,Ans,"['A12+', 'S8+']",hwylusa,hwyluso | hwyluso,B | B,['S8+']
2311,hwylus,hwylus,Ans,"['A12+', 'S8+']",hwylusdod,hwylusdod,unk,['Z99']
2312,hwylus,hwylus,Ans,"['A12+', 'S8+']",hwylusir,hwyluso,B,['S8+']
2313,hwylus,hwylus,Ans,"['A12+', 'S8+']",hwylusaf,hwyluso,B,['S8+']
2314,hwylus,hwylus,Ans,"['A12+', 'S8+']",hwyluswyr,hwyluswyr,unk,['Z99']
2315,hwylus,hwylus,Ans,"['A12+', 'S8+']",hwylusach,hwylusach,unk,['Z99']
2318,hwylus,hwylus,Ans,"['A12+', 'S8+']",hwylustod,hwylustod,unk,['Z99']
2319,hwylus,hwylus,Ans,"['A12+', 'S8+']",anhwylus,anhwylus,unk,['Z99']
2320,buddugol,buddugol,unk,['Z99'],buddugolaeth,buddugolaeth,unk,['Z99']
2321,buddugol,buddugol,unk,['Z99'],Fuddugol,Fuddugol,E,['Z99']
2322,buddugol,buddugol,unk,['Z99'],anfuddugol,anfuddugol,unk,['Z99']
2323,buddugol,buddugol,unk,['Z99'],buddugwr,buddugwr,unk,['Z99']
2324,buddugol,buddugol,unk,['Z99'],gydfuddugol,gydfuddugol,unk,['Z99']
2325,buddugol,buddugol,unk,['Z99'],Buddugol,Buddugol,E,['Z99']
2326,buddugol,buddugol,unk,['Z99'],buddugwyr,buddugwyr,unk,['Z99']
2327,buddugol,buddugol,unk,['Z99'],fuddugolanfuddugol,fuddugolanfuddugol,unk,['Z99']
2328,buddugol,buddugol,unk,['Z99'],buddugliaeth,buddugliaeth,unk,['Z99']
2329,buddugol,buddugol,unk,['Z99'],fuddugol,fuddugol,unk,['Z99']
2330,amheus,amheus,Ans,"['X2.1/A5.1-', 'G2.1-']",amheusach,amheusach,unk,['Z99']
2331,amheus,amheus,Ans,"['X2.1/A5.1-', 'G2.1-']",amheu,amheu,unk,['Z99']
2332,amheus,amheus,Ans,"['X2.1/A5.1-', 'G2.1-']",ewroamheus,ewroamheus,unk,['Z99']
2333,amheus,amheus,Ans,"['X2.1/A5.1-', 'G2.1-']",amheuid,amau,B,['A7-']
2334,amheus,amheus,Ans,"['X2.1/A5.1-', 'G2.1-']",amheua,amau | amau,B | B,['A7-']
2335,amheus,amheus,Ans,"['X2.1/A5.1-', 'G2.1-']",amheuaf,amau,B,['A7-']
2336,amheus,amheus,Ans,"['X2.1/A5.1-', 'G2.1-']",amheugar,amheugar,unk,['Z99']
2337,amheus,amheus,Ans,"['X2.1/A5.1-', 'G2.1-']",amheuwr,amheuwr,E,['Z99']
2338,amheus,amheus,Ans,"['X2.1/A5.1-', 'G2.1-']",amheuir,amau,B,['A7-']
2339,amheus,amheus,Ans,"['X2.1/A5.1-', 'G2.1-']",amheuai,amau,B,['A7-']
2340,llym,llym,Ans,"['N3.8+', 'T4']",llyminog,llyminog,unk,['Z99']
2341,llym,llym,Ans,"['N3.8+', 'T4']",llymion,llymion,unk,['Z99']
2342,llym,llym,Ans,"['N3.8+', 'T4']",waewawr,waewawr,unk,['Z99']
2343,llym,llym,Ans,"['N3.8+', 'T4']",llyma,llyma,unk,['Z99']
2344,llym,llym,Ans,"['N3.8+', 'T4']",GaII,GaII,E,['Z99']
2345,llym,llym,Ans,"['N3.8+', 'T4']",Peleidyr,Peleidyr,E,['Z99']
2346,llym,llym,Ans,"['N3.8+', 'T4']",chosbau,cosb,E,['G2.1']
2347,llym,llym,Ans,"['N3.8+', 'T4']",llymder,llymder,E,"['A5.1-', 'S1.2.5+', 'S1.2.1-', 'E4.1-', 'O4.2-']"
2348,llym,llym,Ans,"['N3.8+', 'T4']",llymach,llymach,unk,['Z99']
2349,llym,llym,Ans,"['N3.8+', 'T4']",llymarc,llymarc,unk,['Z99']
2350,llym,llym,Ans,"['N3.8+', 'T4']",llyminog,llyminog,unk,['Z99']
2351,llym,llym,Ans,"['N3.8+', 'T4']",llymion,llymion,unk,['Z99']
2352,llym,llym,Ans,"['N3.8+', 'T4']",waewawr,waewawr,unk,['Z99']
2353,llym,llym,Ans,"['N3.8+', 'T4']",llyma,llyma,unk,['Z99']
2354,llym,llym,Ans,"['N3.8+', 'T4']",GaII,GaII,E,['Z99']
2355,llym,llym,Ans,"['N3.8+', 'T4']",Peleidyr,Peleidyr,E,['Z99']
2356,llym,llym,Ans,"['N3.8+', 'T4']",chosbau,cosb,E,['G2.1']
2357,llym,llym,Ans,"['N3.8+', 'T4']",llymder,llymder,E,"['A5.1-', 'S1.2.5+', 'S1.2.1-', 'E4.1-', 'O4.2-']"
2358,llym,llym,Ans,"['N3.8+', 'T4']",llymach,llymach,unk,['Z99']
2359,llym,llym,Ans,"['N3.8+', 'T4']",llymarc,llymarc,unk,['Z99']
2360,serth,serth,Ans,"['A1.1.1', 'X2.3+']",serthaf,serthaf,unk,['Z99']
2361,serth,serth,Ans,"['A1.1.1', 'X2.3+']",pigwn,pigo,B,"['X7+', 'A1.1.1']"
2362,serth,serth,Ans,"['A1.1.1', 'X2.3+']",Ddyserth,Ddyserth,E,['Z99']
2363,serth,serth,Ans,"['A1.1.1', 'X2.3+']",allt,allt,E,['Z99']
2364,serth,serth,Ans,"['A1.1.1', 'X2.3+']",Niserth,Niserth,E,['Z99']
