Gair,lemma,tag,pymusas,synset,lemma,tag,pymusas_1
llywodraeth,llywodraeth,E,['G1.1c'],lywodraeth,llywodraeth,E,['G1.1c']
llywodraeth,llywodraeth,E,['G1.1c'],duwlywodraeth,duwlywodraeth,unk,['Z99']
llywodraeth,llywodraeth,E,['G1.1c'],camlywodraeth,camlywodraeth,unk,['Z99']
llywodraeth,llywodraeth,E,['G1.1c'],Anllywodraeth,Anllywodraeth,E,['Z99']
llywodraeth,llywodraeth,E,['G1.1c'],llywodraethau,llywodraeth,E,['G1.1c']
llywodraeth,llywodraeth,E,['G1.1c'],cynlywodraeth,cynlywodraeth,unk,['Z99']
llywodraeth,llywodraeth,E,['G1.1c'],dilywodraeth,dilywodraeth,unk,['Z99']
llywodraeth,llywodraeth,E,['G1.1c'],dilywodraeth,dilywodraeth,unk,['Z99']
llywodraeth,llywodraeth,E,['G1.1c'],lleywodraeth,lleywodraeth,unk,['Z99']
gwybodaeth,gwybodaeth,E,"['X2.2+', 'S3.2/B1%']",wybodaeth,gwybodaeth,E,"['X2.2+', 'S3.2/B1%']"
gwybodaeth,gwybodaeth,E,"['X2.2+', 'S3.2/B1%']",gwybodaethau,gwybodaeth,E,"['X2.2+', 'S3.2/B1%']"
gwybodaeth,gwybodaeth,E,"['X2.2+', 'S3.2/B1%']",gamwybodaeth,gamwybodaeth,unk,['Z99']
gwybodaeth,gwybodaeth,E,"['X2.2+', 'S3.2/B1%']",niGwybodaeth,niGwybodaeth,unk,['Z99']
gwybodaeth,gwybodaeth,E,"['X2.2+', 'S3.2/B1%']",gorwybodaeth,gorwybodaeth,unk,['Z99']
gwybodaeth,gwybodaeth,E,"['X2.2+', 'S3.2/B1%']",Rhagwybodaeth,Rhagwybodaeth,E,['Z99']
gwybodaeth,gwybodaeth,E,"['X2.2+', 'S3.2/B1%']",EcoGwybodaeth,EcoGwybodaeth,E,['Z99']
gwybodaeth,gwybodaeth,E,"['X2.2+', 'S3.2/B1%']",CymdeithasolGwybodaeth,CymdeithasolGwybodaeth,E,['Z99']
gwybodaeth,gwybodaeth,E,"['X2.2+', 'S3.2/B1%']",gwybodaet,gwybodaet,unk,['Z99']
gwybodaeth,gwybodaeth,E,"['X2.2+', 'S3.2/B1%']",gwbodaeth,gwbodaeth,unk,['Z99']
cyfle,cyfle,E,['A1.4'],gyfle,cyfle,E,['A1.4']
cyfle,cyfle,E,['A1.4'],cyfleoedd,cyfle,E,['A1.4']
cyfle,cyfle,E,['A1.4'],roi,rhoi,B,"['A9-', 'A1.1.1']"
cyfle,cyfle,E,['A1.4'],rhoi,rhoi,B,"['A9-', 'A1.1.1']"
cyfle,cyfle,E,['A1.4'],chyfle,cyfle,E,['A1.4']
cyfle,cyfle,E,['A1.4'],cyfleon,cyfleu | cyfleu | cyfle,B | B | E,['A1.4']
cyfle,cyfle,E,['A1.4'],cyfleodd,cyfleu,B,['Q1.1']
cyfle,cyfle,E,['A1.4'],cynnig,cynnig,E,"['Q2.2', 'X7+', 'S3.2/Q2.2']"
cyfle,cyfle,E,['A1.4'],gyfleon,cyfle,E,['A1.4']
cyfle,cyfle,E,['A1.4'],gyfleodd,cyfleu,B,"['Q2.1', 'M2']"
hanes,hanes,E,"['T1.1.1', 'P1/T1.1.1', 'Q2.1', 'B2']",Hanes,hanes,E,"['T1.1.1', 'P1/T1.1.1', 'Q2.1', 'B2']"
hanes,hanes,E,"['T1.1.1', 'P1/T1.1.1', 'Q2.1', 'B2']",iflvHanes,iflvHanes,unk,['Z99']
hanes,hanes,E,"['T1.1.1', 'P1/T1.1.1', 'Q2.1', 'B2']",Ffughanes,Ffughanes,E,['Z99']
hanes,hanes,E,"['T1.1.1', 'P1/T1.1.1', 'Q2.1', 'B2']",rhaghanes,rhaghanes,unk,['Z99']
hanes,hanes,E,"['T1.1.1', 'P1/T1.1.1', 'Q2.1', 'B2']",Tepehuanes,Tepehuanes,E,['Z99']
hanes,hanes,E,"['T1.1.1', 'P1/T1.1.1', 'Q2.1', 'B2']",Rhaghanes,Rhaghanes,E,['Z99']
hanes,hanes,E,"['T1.1.1', 'P1/T1.1.1', 'Q2.1', 'B2']",HHanes,HHanes,E,['Z99']
hanes,hanes,E,"['T1.1.1', 'P1/T1.1.1', 'Q2.1', 'B2']",raghanes,raghanes,unk,['Z99']
hanes,hanes,E,"['T1.1.1', 'P1/T1.1.1', 'Q2.1', 'B2']",Demophanes,Demophanes,E,['Z99']
hanes,hanes,E,"['T1.1.1', 'P1/T1.1.1', 'Q2.1', 'B2']",phrotohanes,phrotohanes,unk,['Z99']
hyd,hyd,E,"['N3.7', 'T1.3', 'M4']",oed,oed,E,"['T3++', 'T3']"
hyd,hyd,E,"['N3.7', 'T1.3', 'M4']",nes,agos,Ans,['N3.3--']
hyd,hyd,E,"['N3.7', 'T1.3', 'M4']",ddod,dod,B,"['M1', 'N3.1', 'A2.2', 'A3+', 'X2.1', 'A9+', 'S4', 'N4', 'S3.2']"
hyd,hyd,E,"['N3.7', 'T1.3', 'M4']",Hyd,hyd,Ar,['Z5']
hyd,hyd,E,"['N3.7', 'T1.3', 'M4']",farwolaeth,marwolaeth,E,['L1-']
hyd,hyd,E,"['N3.7', 'T1.3', 'M4']",tan,tan,Ar,['Z5']
hyd,hyd,E,"['N3.7', 'T1.3', 'M4']",dyddiadmarw,dyddiadmarw,unk,['Z99']
hyd,hyd,E,"['N3.7', 'T1.3', 'M4']",tua,tua,Ar,['Z5']
hyd,hyd,E,"['N3.7', 'T1.3', 'M4']",rhwng,rhwng,Ar,['Z5']
hyd,hyd,E,"['N3.7', 'T1.3', 'M4']",heddiw,heddiw,Adf,['T1.1.2']
llun,llun,E,"['X2.1', 'C1']",lesbardd,lesbardd,unk,['Z99']
llun,llun,E,"['X2.1', 'C1']",lun,llun,E,"['X2.1', 'C1']"
llun,llun,E,"['X2.1', 'C1']",pinacinc,pinacinc,unk,['Z99']
llun,llun,E,"['X2.1', 'C1']",ffotograff,ffotograff,E,['C1']
llun,llun,E,"['X2.1', 'C1']",lluniau,llun,E,"['C1', 'Q4.3', 'X4.1']"
llun,llun,E,"['X2.1', 'C1']",gledrffon,gledrffon,unk,['Z99']
llun,llun,E,"['X2.1', 'C1']",jowstiwr,jowstiwr,unk,['Z99']
llun,llun,E,"['X2.1', 'C1']",Ffoto,ffoto,E,['C1']
llun,llun,E,"['X2.1', 'C1']",hunlun,hunlun,unk,['Z99']
llun,llun,E,"['X2.1', 'C1']",sepia,sepia,unk,['Z99']
man,man,E,"['M2', 'X2.2+', 'I3.1', 'Q2.2']",306067,306067,Gw,['Z99']
man,man,E,"['M2', 'X2.2+', 'I3.1', 'Q2.2']",krash,krash,unk,['Z99']
man,man,E,"['M2', 'X2.2+', 'I3.1', 'Q2.2']",geni,geni,B,['Z99']
man,man,E,"['M2', 'X2.2+', 'I3.1', 'Q2.2']",Canandaigua,Canandaigua,E,['Z99']
man,man,E,"['M2', 'X2.2+', 'I3.1', 'Q2.2']",marw,marw,Ans,"['A13.3', 'A4.2+']"
man,man,E,"['M2', 'X2.2+', 'I3.1', 'Q2.2']",Makati,Makati,E,['Z99']
man,man,E,"['M2', 'X2.2+', 'I3.1', 'Q2.2']",landowner,landowner,unk,['Z99']
man,man,E,"['M2', 'X2.2+', 'I3.1', 'Q2.2']",Nyorobi,Nyorobi,E,['Z99']
man,man,E,"['M2', 'X2.2+', 'I3.1', 'Q2.2']",cychwyn,cychwyn,B,['E3-']
man,man,E,"['M2', 'X2.2+', 'I3.1', 'Q2.2']",Muralto,Muralto,E,['Z99']
man,man,E,"['M2', 'X2.2+', 'I3.1', 'Q2.2']",306067,306067,Gw,['Z99']
man,man,E,"['M2', 'X2.2+', 'I3.1', 'Q2.2']",krash,krash,unk,['Z99']
man,man,E,"['M2', 'X2.2+', 'I3.1', 'Q2.2']",geni,geni,B,['Z99']
man,man,E,"['M2', 'X2.2+', 'I3.1', 'Q2.2']",Canandaigua,Canandaigua,E,['Z99']
man,man,E,"['M2', 'X2.2+', 'I3.1', 'Q2.2']",marw,marw,Ans,"['A13.3', 'A4.2+']"
man,man,E,"['M2', 'X2.2+', 'I3.1', 'Q2.2']",Makati,Makati,E,['Z99']
man,man,E,"['M2', 'X2.2+', 'I3.1', 'Q2.2']",landowner,landowner,unk,['Z99']
man,man,E,"['M2', 'X2.2+', 'I3.1', 'Q2.2']",Nyorobi,Nyorobi,E,['Z99']
man,man,E,"['M2', 'X2.2+', 'I3.1', 'Q2.2']",cychwyn,cychwyn,B,['E3-']
man,man,E,"['M2', 'X2.2+', 'I3.1', 'Q2.2']",Muralto,Muralto,E,['Z99']
diwrnod,diwrnod,E,['T1.3'],ddiwrnod,diwrnod,E,['T1.3']
diwrnod,diwrnod,E,['T1.3'],10niwrnod,10niwrnod,unk,['Z99']
diwrnod,diwrnod,E,['T1.3'],15Diwrnod,15Diwrnod,unk,['Z99']
diwrnod,diwrnod,E,['T1.3'],dwrnod,dwrnod,unk,['Z99']
diwrnod,diwrnod,E,['T1.3'],2016Diwrnod,2016Diwrnod,unk,['Z99']
diwrnod,diwrnod,E,['T1.3'],2017Diwrnod,2017Diwrnod,unk,['Z99']
diwrnod,diwrnod,E,['T1.3'],11Diwrnod,11Diwrnod,unk,['Z99']
diwrnod,diwrnod,E,['T1.3'],2015Diwrnod,2015Diwrnod,unk,['Z99']
diwrnod,diwrnod,E,['T1.3'],wythnos,wythnos,E,['T1.3']
diwrnod,diwrnod,E,['T1.3'],FREEDiwrnod,FREEDiwrnod,E,['Z99']
rhyw,rhyw,E,['L2'],fath,bath | math,E | E,['Z99']
rhyw,rhyw,E,['L2'],ryw,rhyw,E,['L2']
rhyw,rhyw,E,['L2'],Slang,Slang,E,['Z99']
rhyw,rhyw,E,['L2'],ddyheu,dyheu,B,['Z99']
rhyw,rhyw,E,['L2'],rhefrol,rhefrol,unk,['Z99']
rhyw,rhyw,E,['L2'],Rhywedd,Rhywedd,E,['Z99']
rhyw,rhyw,E,['L2'],Rhyw,rhyw,E,['L2']
rhyw,rhyw,E,['L2'],Seiberhyw,Seiberhyw,E,['Z99']
rhyw,rhyw,E,['L2'],gyplysid,cyplysu,B,['N5+']
rhyw,rhyw,E,['L2'],Creampie,Creampie,E,['Z99']
rhyw,rhyw,E,['L2'],fath,bath | math,E | E,['Z99']
rhyw,rhyw,E,['L2'],ryw,rhyw,E,['L2']
rhyw,rhyw,E,['L2'],Slang,Slang,E,['Z99']
rhyw,rhyw,E,['L2'],ddyheu,dyheu,B,['Z99']
rhyw,rhyw,E,['L2'],rhefrol,rhefrol,unk,['Z99']
rhyw,rhyw,E,['L2'],Rhywedd,Rhywedd,E,['Z99']
rhyw,rhyw,E,['L2'],Rhyw,rhyw,E,['L2']
rhyw,rhyw,E,['L2'],Seiberhyw,Seiberhyw,E,['Z99']
rhyw,rhyw,E,['L2'],gyplysid,cyplysu,B,['N5+']
rhyw,rhyw,E,['L2'],Creampie,Creampie,E,['Z99']
gwasanaeth,gwasanaeth,E,"['A1.1.1', 'S8+']",gwasanaethau,gwasanaeth,E,"['S8+', 'S7.1-', 'A1.1.1', 'S9', 'G3@', 'G2.1@', 'M3/M7@']"
gwasanaeth,gwasanaeth,E,"['A1.1.1', 'S8+']",wasanaeth,gwasanaeth,E,"['A1.1.1', 'S8+']"
gwasanaeth,gwasanaeth,E,"['A1.1.1', 'S8+']",rgwasanaeth,rgwasanaeth,unk,['Z99']
gwasanaeth,gwasanaeth,E,"['A1.1.1', 'S8+']",hunanwasanaeth,hunanwasanaeth,unk,['Z99']
gwasanaeth,gwasanaeth,E,"['A1.1.1', 'S8+']",Gwasanaeth,gwasanaeth,E,"['A1.1.1', 'S8+']"
gwasanaeth,gwasanaeth,E,"['A1.1.1', 'S8+']",wasanaethau,gwasanaeth,E,"['A1.1.1', 'S8+']"
gwasanaeth,gwasanaeth,E,"['A1.1.1', 'S8+']",gwasanaethau,gwasanaeth,E,"['S8+', 'S7.1-', 'A1.1.1', 'S9', 'G3@', 'G2.1@', 'M3/M7@']"
gwasanaeth,gwasanaeth,E,"['A1.1.1', 'S8+']",7Gwasanaeth,7Gwasanaeth,unk,['Z99']
gwasanaeth,gwasanaeth,E,"['A1.1.1', 'S8+']",gwsanaeth,gwsanaeth,unk,['Z99']
gwasanaeth,gwasanaeth,E,"['A1.1.1', 'S8+']",darparu,darparu,B,"['A9-', 'S6+']"
gwlad,gwlad,E,"['G1.1c', 'W3', 'F4/M7']",gwladGwlad,gwladGwlad,unk,['Z99']
gwlad,gwlad,E,"['G1.1c', 'W3', 'F4/M7']",gwladY,gwladY,unk,['Z99']
gwlad,gwlad,E,"['G1.1c', 'W3', 'F4/M7']",Alias,Alias,E,['Z99']
gwlad,gwlad,E,"['G1.1c', 'W3', 'F4/M7']",wlad,gwlad,E,"['G1.1c', 'W3', 'F4/M7']"
gwlad,gwlad,E,"['G1.1c', 'W3', 'F4/M7']",cefn,cefn,E,"['S8+', 'K5.1/I1', 'M1', 'M6', 'K2']"
gwlad,gwlad,E,"['G1.1c', 'W3', 'F4/M7']",eginwlad,eginwlad,unk,['Z99']
gwlad,gwlad,E,"['G1.1c', 'W3', 'F4/M7']",1648195,1648195,Gw,['Z99']
gwlad,gwlad,E,"['G1.1c', 'W3', 'F4/M7']",nghefn,cefn,E,"['S8+', 'K5.1/I1', 'M1', 'M6', 'K2']"
gwlad,gwlad,E,"['G1.1c', 'W3', 'F4/M7']",gwlado,gwlado,unk,['Z99']
gwlad,gwlad,E,"['G1.1c', 'W3', 'F4/M7']",sawl,sawl,Ans,['N5']
cyfnod,cyfnod,E,"['T1.3', 'B1', 'Q3', 'P1/T1.3']",ystod,ystod,E,"['A1.8+', 'T1.3', 'N3.3', 'N3.7']"
cyfnod,cyfnod,E,"['T1.3', 'B1', 'Q3', 'P1/T1.3']",ycyfnod,ycyfnod,unk,['Z99']
cyfnod,cyfnod,E,"['T1.3', 'B1', 'Q3', 'P1/T1.3']",gyfnod,cyfnod,E,"['T1.3', 'B1', 'Q3', 'P1/T1.3']"
cyfnod,cyfnod,E,"['T1.3', 'B1', 'Q3', 'P1/T1.3']",Jurasig,Jurasig,E,['Z99']
cyfnod,cyfnod,E,"['T1.3', 'B1', 'Q3', 'P1/T1.3']",Cyfnod,cyfnod,E,"['T1.3', 'B1', 'Q3', 'P1/T1.3']"
cyfnod,cyfnod,E,"['T1.3', 'B1', 'Q3', 'P1/T1.3']",Kosen,Kosen,E,['Z99']
cyfnod,cyfnod,E,"['T1.3', 'B1', 'Q3', 'P1/T1.3']",hwn,hwn,Rha,['A13.3']
cyfnod,cyfnod,E,"['T1.3', 'B1', 'Q3', 'P1/T1.3']",hanes,hanes,E,"['T1.1.1', 'P1/T1.1.1', 'Q2.1', 'B2']"
cyfnod,cyfnod,E,"['T1.3', 'B1', 'Q3', 'P1/T1.3']",cogfnod,cogfnod,unk,['Z99']
cyfnod,cyfnod,E,"['T1.3', 'B1', 'Q3', 'P1/T1.3']",cynhanes,cynhanes,unk,['Z99']
bywyd,bywyd,E,"['L1+', 'A3+', 'T1.3', 'S1.1.1', 'A1.1.1', 'X5.2+', 'Q4.1', 'A11.1+++', 'A5.4+/C1']",fywyd,bywyd,E,"['L1+', 'A3+', 'T1.3', 'S1.1.1', 'A1.1.1', 'X5.2+', 'Q4.1', 'A11.1+++', 'A5.4+/C1']"
bywyd,bywyd,E,"['L1+', 'A3+', 'T1.3', 'S1.1.1', 'A1.1.1', 'X5.2+', 'Q4.1', 'A11.1+++', 'A5.4+/C1']",bobdydd,bobdydd,unk,['Z99']
bywyd,bywyd,E,"['L1+', 'A3+', 'T1.3', 'S1.1.1', 'A1.1.1', 'X5.2+', 'Q4.1', 'A11.1+++', 'A5.4+/C1']",hanes,hanes,E,"['T1.1.1', 'P1/T1.1.1', 'Q2.1', 'B2']"
bywyd,bywyd,E,"['L1+', 'A3+', 'T1.3', 'S1.1.1', 'A1.1.1', 'X5.2+', 'Q4.1', 'A11.1+++', 'A5.4+/C1']",byw,byw,B,"['H4', 'L1+', 'A3']"
bywyd,bywyd,E,"['L1+', 'A3+', 'T1.3', 'S1.1.1', 'A1.1.1', 'X5.2+', 'Q4.1', 'A11.1+++', 'A5.4+/C1']",nghylchred,cylchred,E,"['M3', 'N6']"
bywyd,bywyd,E,"['L1+', 'A3+', 'T1.3', 'S1.1.1', 'A1.1.1', 'X5.2+', 'Q4.1', 'A11.1+++', 'A5.4+/C1']",Ilonydd,Ilonydd,E,['Z99']
bywyd,bywyd,E,"['L1+', 'A3+', 'T1.3', 'S1.1.1', 'A1.1.1', 'X5.2+', 'Q4.1', 'A11.1+++', 'A5.4+/C1']",cyfnod,cyfnod,E,"['T1.3', 'B1', 'Q3', 'P1/T1.3']"
bywyd,bywyd,E,"['L1+', 'A3+', 'T1.3', 'S1.1.1', 'A1.1.1', 'X5.2+', 'Q4.1', 'A11.1+++', 'A5.4+/C1']",gwyllt,gwyllt,Ans,"['E3-', 'X5.2+', 'A1.7-']"
bywyd,bywyd,E,"['L1+', 'A3+', 'T1.3', 'S1.1.1', 'A1.1.1', 'X5.2+', 'Q4.1', 'A11.1+++', 'A5.4+/C1']",chwaliad,chwaliad,unk,['Z99']
bywyd,bywyd,E,"['L1+', 'A3+', 'T1.3', 'S1.1.1', 'A1.1.1', 'X5.2+', 'Q4.1', 'A11.1+++', 'A5.4+/C1']",ddifywyd,ddifywyd,unk,['Z99']
cig,cig,E,"['F1', 'A4.2+']",eidion,eidion,E,['L2mn']
cig,cig,E,"['F1', 'A4.2+']",Cig,cig,E,"['F1', 'A4.2+']"
cig,cig,E,"['F1', 'A4.2+']",phasteiod,phasteiod,unk,['Z99']
cig,cig,E,"['F1', 'A4.2+']",Kighafarz,Kighafarz,E,['Z99']
cig,cig,E,"['F1', 'A4.2+']",carcas,carcas,unk,['Z99']
cig,cig,E,"['F1', 'A4.2+']",bîff,bîff,unk,['Z99']
cig,cig,E,"['F1', 'A4.2+']",rostio,rhostio,B,"['F1', 'O4.6+']"
cig,cig,E,"['F1', 'A4.2+']",porc,porc,unk,['Z99']
cig,cig,E,"['F1', 'A4.2+']",carcasau,carcasau,unk,['Z99']
cig,cig,E,"['F1', 'A4.2+']",chig,cig,E,"['F1', 'A4.2+']"
nifer,nifer,E,['N5'],llawer,llawer,unk,['N5+']
nifer,nifer,E,['N5'],rhai,rhai,unk,['A13.5']
nifer,nifer,E,['N5'],Ceirnifer,Ceirnifer,E,['Z99']
nifer,nifer,E,['N5'],fawr,mawr,Ans,['N3.2+']
nifer,nifer,E,['N5'],sylweddol,sylweddol,Ans,"['N3.2+', 'O4.1%']"
nifer,nifer,E,['N5'],cynnifer,cynnifer,unk,['Z99']
nifer,nifer,E,['N5'],mewn,mewn,Ar,['Z5']
nifer,nifer,E,['N5'],amryw,amryw,unk,['N5']
nifer,nifer,E,['N5'],gwahanol,gwahanol,Ans,['A6.1-']
nifer,nifer,E,['N5'],rhan,rhan,E,"['A10+', 'B4', 'S3.1-']"
gwefan,gwefan,E,['Y2'],gwefan,gwefan,E,['Y2']
gwefan,gwefan,E,['Y2'],gwefanorg,gwefanorg,unk,['Z99']
gwefan,gwefan,E,['Y2'],gwefanorg,gwefanorg,unk,['Z99']
gwefan,gwefan,E,['Y2'],Khouribganet,Khouribganet,E,['Z99']
gwefan,gwefan,E,['Y2'],aledinfo,aledinfo,unk,['Z99']
gwefan,gwefan,E,['Y2'],ŠkodaAutocom,ŠkodaAutocom,E,['Z99']
gwefan,gwefan,E,['Y2'],SkodaAutocom,SkodaAutocom,E,['Z99']
gwefan,gwefan,E,['Y2'],Kelibianet,Kelibianet,E,['Z99']
gwefan,gwefan,E,['Y2'],ictfccom,ictfccom,unk,['Z99']
gwefan,gwefan,E,['Y2'],mcmaboncom,mcmaboncom,unk,['Z99']
ystod,ystod,E,"['A1.8+', 'T1.3', 'N3.3', 'N3.7']",cyfnod,cyfnod,E,"['T1.3', 'B1', 'Q3', 'P1/T1.3']"
ystod,ystod,E,"['A1.8+', 'T1.3', 'N3.3', 'N3.7']",ddiwedd,diwedd,E,['T2-']
ystod,ystod,E,"['A1.8+', 'T1.3', 'N3.3', 'N3.7']",Rhyfel,rhyfel,E,"['G3', 'S7.3']"
ystod,ystod,E,"['A1.8+', 'T1.3', 'N3.3', 'N3.7']",flwyddyn,blwyddyn,E,"['T1.3', 'P1c']"
ystod,ystod,E,"['A1.8+', 'T1.3', 'N3.3', 'N3.7']",dros,tros,Ar,['Z5']
ystod,ystod,E,"['A1.8+', 'T1.3', 'N3.3', 'N3.7']",gyfnod,cyfnod,E,"['T1.3', 'B1', 'Q3', 'P1/T1.3']"
ystod,ystod,E,"['A1.8+', 'T1.3', 'N3.3', 'N3.7']",diwedd,diwedd,E,['T2-']
ystod,ystod,E,"['A1.8+', 'T1.3', 'N3.3', 'N3.7']",ddechrau,dechrau,E,['T2+']
ystod,ystod,E,"['A1.8+', 'T1.3', 'N3.3', 'N3.7']",cynnar20002001,cynnar20002001,unk,['Z99']
ystod,ystod,E,"['A1.8+', 'T1.3', 'N3.3', 'N3.7']",dechrau,dechrau,E,['T2+']
newyddion,,E,"['X2.2+/T3-', 'X2.2+/Q4.2', 'X2.2+/Q4.3']",Dutrizac,Dutrizac,E,['Z99']
newyddion,,E,"['X2.2+/T3-', 'X2.2+/Q4.2', 'X2.2+/Q4.3']",Newyddion,,E,"['X2.2+/T3-', 'X2.2+/Q4.2', 'X2.2+/Q4.3']"
newyddion,,E,"['X2.2+/T3-', 'X2.2+/Q4.2', 'X2.2+/Q4.3']",Tagesschau,Tagesschau,E,['Z99']
newyddion,,E,"['X2.2+/T3-', 'X2.2+/Q4.2', 'X2.2+/Q4.3']",NewyddionNewyddion,NewyddionNewyddion,E,['Z99']
newyddion,,E,"['X2.2+/T3-', 'X2.2+/Q4.2', 'X2.2+/Q4.3']",11Newyddion,11Newyddion,unk,['Z99']
newyddion,,E,"['X2.2+/T3-', 'X2.2+/Q4.2', 'X2.2+/Q4.3']",BBCNewyddion,BBCNewyddion,E,['Z99']
newyddion,,E,"['X2.2+/T3-', 'X2.2+/Q4.2', 'X2.2+/Q4.3']",Darllenyddion,darllenydd,E,"['Q4.1/S2mf', 'Q4.2/S2mf', 'P1/S2mf', 'Q4.1']"
newyddion,,E,"['X2.2+/T3-', 'X2.2+/Q4.2', 'X2.2+/Q4.3']",2016Newyddion,2016Newyddion,unk,['Z99']
newyddion,,E,"['X2.2+/T3-', 'X2.2+/Q4.2', 'X2.2+/Q4.3']",gyfleNewyddion,gyfleNewyddion,unk,['Z99']
newyddion,,E,"['X2.2+/T3-', 'X2.2+/Q4.2', 'X2.2+/Q4.3']",NewyddionY,NewyddionY,E,['Z99']
wythnos,wythnos,E,['T1.3'],wythnose,wythnose,unk,['Z99']
wythnos,wythnos,E,['T1.3'],wythnosYr,wythnosYr,unk,['Z99']
wythnos,wythnos,E,['T1.3'],wythnosMae,wythnosMae,unk,['Z99']
wythnos,wythnos,E,['T1.3'],Hirgwsg,Hirgwsg,E,['Z99']
wythnos,wythnos,E,['T1.3'],Kythnos,Kythnos,E,['Z99']
wythnos,wythnos,E,['T1.3'],15wythnos,15wythnos,unk,['Z99']
wythnos,wythnos,E,['T1.3'],diwrnod,diwrnod,E,['T1.3']
wythnos,wythnos,E,['T1.3'],mis,mis,E,['T1.3']
wythnos,wythnos,E,['T1.3'],2017Wythnos,2017Wythnos,unk,['Z99']
wythnos,wythnos,E,['T1.3'],wthnos,wthnos,unk,['Z99']
teulu,teulu,E,"['S4c', 'A4.1c']",deulu,teulu,E,"['S4c', 'A4.1c']"
teulu,teulu,E,"['S4c', 'A4.1c']",aelodau,aelod,E,"['S5+/S2mf', 'B1']"
teulu,teulu,E,"['S4c', 'A4.1c']",eraill,arall,Ans,['A6.1-/Z8']
teulu,teulu,E,"['S4c', 'A4.1c']",perthyn,perthyn,E,"['S4mf', 'Q3%']"
teulu,teulu,E,"['S4c', 'A4.1c']",Numidinae,Numidinae,E,['Z99']
teulu,teulu,E,"['S4c', 'A4.1c']",Megapodiae,Megapodiae,E,['Z99']
teulu,teulu,E,"['S4c', 'A4.1c']",feddygteulu,feddygteulu,unk,['Z99']
teulu,teulu,E,"['S4c', 'A4.1c']",Ciconiidae,Ciconiidae,E,['Z99']
teulu,teulu,E,"['S4c', 'A4.1c']",12123,12123,Gw,['Z99']
teulu,teulu,E,"['S4c', 'A4.1c']",Pieridae,Pieridae,E,['Z99']
cwmni,cwmni,E,"['I2.1/S5+c', 'S5+c', 'G3/S5+c', 'S3.1', 'K4/S5+c']",gwmni,cwmni,E,"['I2.1/S5+c', 'S5+c', 'G3/S5+c', 'S3.1', 'K4/S5+c']"
cwmni,cwmni,E,"['I2.1/S5+c', 'S5+c', 'G3/S5+c', 'S3.1', 'K4/S5+c']",Cwmni,cwmni,E,"['I2.1/S5+c', 'S5+c', 'G3/S5+c', 'S3.1', 'K4/S5+c']"
cwmni,cwmni,E,"['I2.1/S5+c', 'S5+c', 'G3/S5+c', 'S3.1', 'K4/S5+c']",cwmnïau,cwmni,E,"['I2.1/S5+c', 'S5+c', 'G3/S5+c', 'S3.1', 'K4/S5+c']"
cwmni,cwmni,E,"['I2.1/S5+c', 'S5+c', 'G3/S5+c', 'S3.1', 'K4/S5+c']",cwmniau,cwmniau,unk,['Z99']
cwmni,cwmni,E,"['I2.1/S5+c', 'S5+c', 'G3/S5+c', 'S3.1', 'K4/S5+c']",hedían,hedían,unk,['Z99']
cwmni,cwmni,E,"['I2.1/S5+c', 'S5+c', 'G3/S5+c', 'S3.1', 'K4/S5+c']",Touchpaper,Touchpaper,E,['Z99']
cwmni,cwmni,E,"['I2.1/S5+c', 'S5+c', 'G3/S5+c', 'S3.1', 'K4/S5+c']",Gemalto,Gemalto,E,['Z99']
cwmni,cwmni,E,"['I2.1/S5+c', 'S5+c', 'G3/S5+c', 'S3.1', 'K4/S5+c']",Esso,Esso,E,['Z99']
cwmni,cwmni,E,"['I2.1/S5+c', 'S5+c', 'G3/S5+c', 'S3.1', 'K4/S5+c']",Summy,Summy,E,['Z99']
cwmni,cwmni,E,"['I2.1/S5+c', 'S5+c', 'G3/S5+c', 'S3.1', 'K4/S5+c']",cyngwmni,cyngwmni,unk,['Z99']
cwmni,cwmni,E,"['I2.1/S5+c', 'S5+c', 'G3/S5+c', 'S3.1', 'K4/S5+c']",gwmni,cwmni,E,"['I2.1/S5+c', 'S5+c', 'G3/S5+c', 'S3.1', 'K4/S5+c']"
cwmni,cwmni,E,"['I2.1/S5+c', 'S5+c', 'G3/S5+c', 'S3.1', 'K4/S5+c']",Cwmni,cwmni,E,"['I2.1/S5+c', 'S5+c', 'G3/S5+c', 'S3.1', 'K4/S5+c']"
cwmni,cwmni,E,"['I2.1/S5+c', 'S5+c', 'G3/S5+c', 'S3.1', 'K4/S5+c']",cwmnïau,cwmni,E,"['I2.1/S5+c', 'S5+c', 'G3/S5+c', 'S3.1', 'K4/S5+c']"
cwmni,cwmni,E,"['I2.1/S5+c', 'S5+c', 'G3/S5+c', 'S3.1', 'K4/S5+c']",cwmniau,cwmniau,unk,['Z99']
cwmni,cwmni,E,"['I2.1/S5+c', 'S5+c', 'G3/S5+c', 'S3.1', 'K4/S5+c']",hedían,hedían,unk,['Z99']
cwmni,cwmni,E,"['I2.1/S5+c', 'S5+c', 'G3/S5+c', 'S3.1', 'K4/S5+c']",Touchpaper,Touchpaper,E,['Z99']
cwmni,cwmni,E,"['I2.1/S5+c', 'S5+c', 'G3/S5+c', 'S3.1', 'K4/S5+c']",Gemalto,Gemalto,E,['Z99']
